"id","city","state","lat","long"
31593,"Saint Marys Point","MN","44.9128","-92.7702"
31594,"Taopi","MN","43.5575","-92.6404"
31595,"Canby","MN","44.7157","-96.2690"
31596,"Flensburg","MN","45.9480","-94.5301"
31597,"Pine Point","MN","46.9889","-95.3883"
31598,"Traverse","MN","44.3486","-94.0175"
31599,"Cambridge","MN","45.5612","-93.2282"
31600,"Clinton","MN","45.4632","-96.4415"
31601,"Bock","MN","45.7844","-93.5528"
31602,"Duquette","MN","46.3697","-92.5533"
31603,"Beaulieu","MN","47.3389","-95.8054"
31604,"Wabasso","MN","44.4025","-95.2554"
31605,"Morris","MN","45.5856","-95.9047"
31606,"Sauk Centre","MN","45.7365","-94.9526"
31607,"Cuyuna","MN","46.5117","-93.9256"
31608,"Taylors Falls","MN","45.4121","-92.6644"
31609,"Ebro","MN","47.4942","-95.5411"
31610,"Waite Park","MN","45.5322","-94.2441"
31611,"Winsted","MN","44.9574","-94.0498"
31612,"McKinley","MN","47.5091","-92.4057"
31613,"Balaton","MN","44.2331","-95.8707"
31614,"Doran","MN","46.1852","-96.4858"
31615,"Sherack","MN","48.0208","-96.7817"
31616,"Cusson","MN","48.1019","-92.8429"
31617,"Spring Grove","MN","43.5607","-91.6371"
31618,"Osakis","MN","45.8649","-95.1524"
31619,"Red Lake Falls","MN","47.8837","-96.2726"
31620,"New Richland","MN","43.8938","-93.4939"
31621,"Grygla","MN","48.2996","-95.6239"
31622,"Ericsburg","MN","48.4877","-93.3313"
31623,"Ball Club","MN","47.3311","-93.9460"
31624,"Inger","MN","47.5580","-93.9794"
31625,"Medina","MN","45.0326","-93.5834"
31626,"Rochester","MN","44.0151","-92.4778"
31627,"Gilbert","MN","47.4911","-92.4617"
31628,"Elk River","MN","45.3314","-93.5670"
31629,"Lake Itasca","MN","47.2538","-95.2125"
31630,"Underwood","MN","46.2870","-95.8721"
31631,"Cold Spring","MN","45.4570","-94.4298"
31632,"Ranier","MN","48.6066","-93.3530"
31633,"Delavan","MN","43.7677","-94.0174"
31634,"Witoka","MN","43.9333","-91.6201"
31635,"Stewart","MN","44.7236","-94.4868"
31636,"Lester Prairie","MN","44.8827","-94.0371"
31637,"Four Town","MN","48.2811","-95.3355"
31638,"Hoffman","MN","45.8341","-95.7870"
31639,"Frost","MN","43.5846","-93.9248"
31640,"Millerville","MN","46.0691","-95.5570"
31641,"Kilkenny","MN","44.3151","-93.5742"
31642,"Skime","MN","48.5469","-95.6028"
31643,"Coates","MN","44.7160","-93.0323"
31644,"Taconite Harbor","MN","47.5224","-90.9288"
31645,"Henriette","MN","45.8712","-93.1197"
31646,"Dumont","MN","45.7174","-96.4231"
31647,"Blackduck","MN","47.7263","-94.5480"
31648,"Svea","MN","45.0033","-95.0214"
31649,"Lake Park","MN","46.8840","-96.0988"
31650,"Oakdale","MN","44.9876","-92.9641"
31651,"Lincoln","MN","46.2102","-94.6408"
31652,"Beroun","MN","45.9102","-92.9552"
31653,"Vineland","MN","46.1832","-93.7823"
31654,"Litchfield","MN","45.1221","-94.5255"
31655,"Rosen","MN","45.1536","-96.4014"
31656,"Little Falls","MN","45.9836","-94.3599"
31657,"Shafer","MN","45.3901","-92.7530"
31658,"Rothsay","MN","46.4735","-96.2845"
31659,"Ottawa","MN","44.3822","-93.9458"
31660,"Two Inlets","MN","47.0527","-95.2175"
31661,"Grove Lake","MN","45.6141","-95.1575"
31662,"Etna","MN","43.6022","-92.3468"
31663,"Brownton","MN","44.7327","-94.3508"
31664,"Medicine Lake","MN","44.9980","-93.4195"
31665,"Burnett","MN","46.9008","-92.5244"
31666,"Searles","MN","44.2306","-94.4362"
31667,"Fertile","MN","47.5339","-96.2893"
31668,"Hastings","MN","44.7318","-92.8538"
31669,"Roseau","MN","48.8446","-95.7625"
31670,"Gem Lake","MN","45.0579","-93.0405"
31671,"Minneota","MN","44.5624","-95.9825"
31672,"Detroit Lakes","MN","46.8060","-95.8450"
31673,"Plummer","MN","47.9151","-96.0416"
31674,"Wegdahl","MN","44.8900","-95.6453"
31675,"Rosemount","MN","44.7465","-93.0662"
31676,"Miesville","MN","44.5990","-92.8196"
31677,"Columbia Heights","MN","45.0484","-93.2472"
31678,"Collegeville","MN","45.5944","-94.3631"
31679,"Elko New Market","MN","44.5671","-93.3384"
31680,"Solway","MN","47.5210","-95.1303"
31681,"Ogilvie","MN","45.8290","-93.4220"
31682,"Cass Lake","MN","47.3788","-94.5991"
31683,"Fletcher","MN","45.1725","-93.5413"
31684,"Fort Ripley","MN","46.1690","-94.3630"
31685,"Peterson","MN","43.7868","-91.8333"
31686,"Buckman","MN","45.8973","-94.0940"
31687,"Bergen","MN","43.7900","-94.9947"
31688,"Minnesota Lake","MN","43.8408","-93.8279"
31689,"Slayton","MN","43.9902","-95.7576"
31690,"Lawndale","MN","46.5569","-96.3603"
31691,"Big Lake","MN","45.3417","-93.7431"
31692,"Lino Lakes","MN","45.1679","-93.0830"
31693,"Denham","MN","46.3617","-92.9415"
31694,"Windom","MN","43.8736","-95.1201"
31695,"Farmington","MN","44.6572","-93.1687"
31696,"Seaforth","MN","44.4763","-95.3310"
31697,"Lake Wilson","MN","43.9953","-95.9533"
31698,"Shelly","MN","47.4582","-96.8197"
31699,"Douglas","MN","44.1080","-92.5738"
31700,"Winona","MN","44.0509","-91.6689"
31701,"Kimberly","MN","46.5608","-93.4664"
31702,"Brushvale","MN","46.3694","-96.6434"
31703,"Island View","MN","48.5952","-93.1668"
31704,"Atwater","MN","45.1356","-94.7769"
31705,"Westport","MN","45.7146","-95.1680"
31706,"Dilworth","MN","46.8795","-96.6985"
31707,"Pleasant Lake","MN","45.4977","-94.2867"
31708,"Eyota","MN","43.9883","-92.2322"
31709,"Albert Lea","MN","43.6546","-93.3640"
31710,"Downer","MN","46.7541","-96.4870"
31711,"Madelia","MN","44.0482","-94.4198"
31712,"Rushmore","MN","43.6197","-95.7990"
31713,"Silver Bay","MN","47.2940","-91.2779"
31714,"Buyck","MN","48.1219","-92.5235"
31715,"Mankato","MN","44.1712","-93.9773"
31716,"Goodridge","MN","48.1442","-95.8039"
31717,"Naytahwaush","MN","47.2703","-95.6335"
31718,"Norseland","MN","44.4127","-94.1166"
31719,"Hills","MN","43.5277","-96.3594"
31720,"Virginia","MN","47.5172","-92.5121"
31721,"Jasper","MN","43.8491","-96.3999"
31722,"Rockville","MN","45.4649","-94.3222"
31723,"Revere","MN","44.2215","-95.3611"
31724,"Grand Rapids","MN","47.2380","-93.5327"
31725,"Fosston","MN","47.5857","-95.7585"
31726,"Comstock","MN","46.6596","-96.7462"
31727,"Alpha","MN","43.6382","-94.8711"
31728,"Caledonia","MN","43.6344","-91.5009"
31729,"Elrosa","MN","45.5628","-94.9473"
31730,"Oronoco","MN","44.1599","-92.5398"
31731,"Fergus Falls","MN","46.2854","-96.0759"
31732,"South Haven","MN","45.2928","-94.2174"
31733,"Dellwood","MN","45.0985","-92.9672"
31734,"Pigeon River","MN","48.0102","-89.7084"
31735,"Little Rock","MN","47.8667","-95.1060"
31736,"Brimson","MN","47.2766","-91.8671"
31737,"Lynd","MN","44.3973","-95.8812"
31738,"Hokah","MN","43.7598","-91.3501"
31739,"Robbin","MN","48.5728","-97.1426"
31740,"Warroad","MN","48.9169","-95.3272"
31741,"Twin Valley","MN","47.2589","-96.2592"
31742,"Luce","MN","46.6577","-95.6528"
31743,"Lafayette","MN","44.4471","-94.3927"
31744,"Roosevelt","MN","48.8070","-95.1010"
31745,"Emmons","MN","43.5068","-93.4851"
31746,"Delft","MN","43.9863","-95.0889"
31747,"Hilltop","MN","45.0536","-93.2501"
31748,"Becker","MN","45.3814","-93.8737"
31749,"Hillview","MN","46.6802","-95.2578"
31750,"Lime Creek","MN","43.8897","-95.5620"
31751,"Myrtle","MN","43.5632","-93.1630"
31752,"Warman","MN","46.0583","-93.2844"
31753,"Culver","MN","46.9258","-92.5585"
31754,"Saint George","MN","44.3894","-94.5325"
31755,"Beaver Bay","MN","47.2561","-91.3061"
31756,"Kingston","MN","45.1959","-94.3110"
31757,"Coon Rapids","MN","45.1755","-93.3094"
31758,"Eagle Bend","MN","46.1643","-95.0341"
31759,"Weston","MN","45.1889","-92.9847"
31760,"Garfield","MN","45.9388","-95.4945"
31761,"Glenwood","MN","45.6517","-95.3643"
31762,"Cottonwood","MN","44.6105","-95.6722"
31763,"West Union","MN","45.7977","-95.0897"
31764,"Saint Charles","MN","43.9688","-92.0600"
31765,"Robbinsdale","MN","45.0261","-93.3332"
31766,"Bird Island","MN","44.7648","-94.8949"
31767,"Worthington","MN","43.6282","-95.5992"
31768,"Ellsworth","MN","43.5204","-96.0184"
31769,"Garvin","MN","44.2143","-95.7607"
31770,"Lewiston","MN","43.9837","-91.8680"
31771,"New London","MN","45.2974","-94.9476"
31772,"Saint Vincent","MN","48.9693","-97.2264"
31773,"Goodhue","MN","44.4007","-92.6255"
31774,"Baudette","MN","48.7119","-94.5925"
31775,"Burnsville","MN","44.7648","-93.2795"
31776,"Barry","MN","45.5582","-96.5604"
31777,"Bixby","MN","43.9444","-93.0971"
31778,"Mapleview","MN","43.6901","-92.9740"
31779,"Cyrus","MN","45.6147","-95.7381"
31780,"McGregor","MN","46.6087","-93.3060"
31781,"Morristown","MN","44.2239","-93.4445"
31782,"Mountain Lake","MN","43.9414","-94.9273"
31783,"Alvarado","MN","48.1930","-96.9984"
31784,"Kent","MN","46.4377","-96.6835"
31785,"Arden Hills","MN","45.0722","-93.1671"
31786,"Regal","MN","45.4054","-94.8397"
31787,"Wilkinson","MN","47.2508","-94.6278"
31788,"La Salle","MN","44.0711","-94.5713"
31789,"Independence","MN","45.0219","-93.7077"
31790,"Barrows","MN","46.3011","-94.2539"
31791,"Nerstrand","MN","44.3429","-93.0638"
31792,"Gaylord","MN","44.5555","-94.2123"
31793,"Pennington","MN","47.4836","-94.4800"
31794,"Wahkon","MN","46.1206","-93.5222"
31795,"Mahnomen","MN","47.3146","-95.9673"
31796,"Alvwood","MN","47.7305","-94.2680"
31797,"Malmo","MN","46.3338","-93.5194"
31798,"Deer Creek","MN","46.3909","-95.3218"
31799,"Pinecreek","MN","48.9783","-95.9428"
31800,"Spring Lake Park","MN","45.1161","-93.2451"
31801,"Wolverton","MN","46.5630","-96.7363"
31802,"Granger","MN","43.5022","-92.1388"
31803,"Fisher","MN","47.7992","-96.7993"
31804,"Hanska","MN","44.1488","-94.4945"
31805,"Backus","MN","46.8207","-94.5148"
31806,"Grand Meadow","MN","43.7058","-92.5705"
31807,"Homer","MN","44.0084","-91.5601"
31808,"Vadnais Heights","MN","45.0570","-93.0747"
31809,"Sleepy Eye","MN","44.2990","-94.7244"
31810,"Golden Valley","MN","44.9901","-93.3591"
31811,"Shoreview","MN","45.0842","-93.1358"
31812,"Squaw Lake","MN","47.6275","-94.1381"
31813,"Frazee","MN","46.7282","-95.7026"
31814,"Millville","MN","44.2447","-92.2960"
31815,"Lexington","MN","45.1381","-93.1714"
31816,"Tenstrike","MN","47.6603","-94.6843"
31817,"Osseo","MN","45.1179","-93.3992"
31818,"Crystal","MN","45.0377","-93.3599"
31819,"Saint Augusta","MN","45.4497","-94.1995"
31820,"Newport","MN","44.8744","-92.9975"
31821,"Mentor","MN","47.6966","-96.1440"
31822,"New Prague","MN","44.5459","-93.5758"
31823,"Verdi","MN","44.2086","-96.3523"
31824,"Newfolden","MN","48.3568","-96.3298"
31825,"Lockhart","MN","47.4400","-96.5512"
31826,"Braham","MN","45.7223","-93.1717"
31827,"Clarissa","MN","46.1284","-94.9490"
31828,"Leonidas","MN","47.4678","-92.5674"
31829,"Trosky","MN","43.8884","-96.2509"
31830,"Tracy","MN","44.2377","-95.6161"
31831,"Humboldt","MN","48.9213","-97.0948"
31832,"Burchard","MN","44.2561","-95.9903"
31833,"Apple Valley","MN","44.7458","-93.2006"
31834,"Danvers","MN","45.2815","-95.7559"
31835,"Swift","MN","48.8533","-95.2213"
31836,"Andover","MN","45.2571","-93.3265"
31837,"Stillwater","MN","45.0573","-92.8313"
31838,"Wilno","MN","44.4997","-96.2314"
31839,"Hazel Run","MN","44.7484","-95.7165"
31840,"Jeffers","MN","44.0559","-95.1954"
31841,"Otisco","MN","43.9786","-93.5022"
31842,"Dalton","MN","46.1739","-95.9156"
31843,"Glen","MN","46.4186","-93.5152"
31844,"Little Sauk","MN","45.8639","-94.9184"
31845,"Jackson","MN","43.6288","-94.9886"
31846,"Grant","MN","45.0825","-92.9090"
31847,"Fox","MN","48.8389","-95.8989"
31848,"Tenney","MN","46.0444","-96.4534"
31849,"Wright","MN","46.6725","-93.0069"
31850,"Wheaton","MN","45.8059","-96.4980"
31851,"Eagan","MN","44.8170","-93.1638"
31852,"Hendricks","MN","44.5076","-96.4281"
31853,"Jenkins","MN","46.6528","-94.3299"
31854,"Sawyer","MN","46.6713","-92.6333"
31855,"Evansville","MN","46.0062","-95.6867"
31856,"Appleton","MN","45.1997","-96.0232"
31857,"Biwabik","MN","47.5550","-92.3232"
31858,"Britt","MN","47.6402","-92.5255"
31859,"Saint Clair","MN","44.0838","-93.8600"
31860,"Rich Valley","MN","44.7461","-93.0438"
31861,"Thief River Falls","MN","48.1112","-96.1771"
31862,"Aurora","MN","47.5310","-92.2401"
31863,"Merrifield","MN","46.4673","-94.1746"
31864,"Greenwald","MN","45.6015","-94.8594"
31865,"Canyon","MN","47.0399","-92.4707"
31866,"Murphy City","MN","47.5096","-91.3246"
31867,"Lauderdale","MN","44.9942","-93.2026"
31868,"Rollingstone","MN","44.0993","-91.8187"
31869,"Indus","MN","48.6252","-93.8377"
31870,"Remer","MN","47.0569","-93.9126"
31871,"Finland","MN","47.4350","-91.2683"
31872,"Rockford","MN","45.0920","-93.7453"
31873,"North Redwood","MN","44.5633","-95.0944"
31874,"Willmar","MN","45.1226","-95.0561"
31875,"Johnson","MN","45.5722","-96.2940"
31876,"White Rock","MN","44.4564","-92.7671"
31877,"North Mankato","MN","44.1811","-94.0380"
31878,"Minneapolis","MN","44.9635","-93.2678"
31879,"Mizpah","MN","47.9209","-94.2132"
31880,"Hawick","MN","45.3477","-94.8272"
31881,"Babbitt","MN","47.6445","-91.9459"
31882,"Loretto","MN","45.0548","-93.6353"
31883,"Deerwood","MN","46.4726","-93.9000"
31884,"Hawley","MN","46.8770","-96.3178"
31885,"Hollandale","MN","43.7598","-93.2043"
31886,"Cosmos","MN","44.9354","-94.6949"
31887,"Cottage Grove","MN","44.8161","-92.9274"
31888,"French River","MN","46.8980","-91.8971"
31889,"Woodland","MN","44.9503","-93.5138"
31890,"Maplewood","MN","44.9840","-93.0247"
31891,"Carver","MN","44.7597","-93.6298"
31892,"Donnelly","MN","45.6895","-96.0143"
31893,"Ponemah","MN","48.0348","-94.8983"
31894,"Florence","MN","44.2360","-96.0531"
31895,"Elysian","MN","44.2067","-93.6765"
31896,"Northrop","MN","43.7359","-94.4367"
31897,"Spring Valley","MN","43.6888","-92.3897"
31898,"Holyoke","MN","46.4674","-92.3885"
31899,"Iona","MN","43.9149","-95.7857"
31900,"Esko","MN","46.7100","-92.3721"
31901,"Lake George","MN","47.1881","-94.9801"
31902,"Stanchfield","MN","45.6648","-93.1816"
31903,"Eden Prairie","MN","44.8488","-93.4595"
31904,"Dovray","MN","44.0545","-95.5477"
31905,"Middle River","MN","48.4349","-96.1617"
31906,"Carlisle","MN","46.3683","-96.1898"
31907,"Longville","MN","46.9877","-94.2120"
31908,"Mendota","MN","44.8877","-93.1608"
31909,"Saint Francis","MN","45.3991","-93.3902"
31910,"Kelsey","MN","47.1538","-92.5994"
31911,"Foxhome","MN","46.2769","-96.3122"
31912,"Funkley","MN","47.7859","-94.4266"
31913,"Hadley","MN","43.9987","-95.8576"
31914,"Bellaire","MN","45.0697","-92.9947"
31915,"Stewartville","MN","43.8603","-92.4896"
31916,"Frontenac","MN","44.5061","-92.3511"
31917,"Silver Creek","MN","45.3127","-93.9827"
31918,"Wadena","MN","46.4452","-95.1281"
31919,"Rice Lake","MN","46.8977","-92.1137"
31920,"Judson","MN","44.1964","-94.1952"
31921,"Tobique","MN","47.1155","-94.0397"
31922,"Lonsdale","MN","44.4776","-93.4220"
31923,"Kasson","MN","44.0333","-92.7483"
31924,"Leader","MN","46.5286","-94.6550"
31925,"Minneiska","MN","44.1969","-91.8744"
31926,"Bethel","MN","45.4022","-93.2711"
31927,"Cobden","MN","44.2825","-94.8466"
31928,"Melby","MN","46.0638","-95.7359"
31929,"Eveleth","MN","47.4637","-92.5440"
31930,"Beardsley","MN","45.5577","-96.7139"
31931,"Forada","MN","45.7884","-95.3567"
31932,"Sabin","MN","46.7813","-96.6542"
31933,"Hanley Falls","MN","44.6919","-95.6194"
31934,"Erhard","MN","46.4836","-96.0965"
31935,"Trail","MN","47.7833","-95.6981"
31936,"Hendrum","MN","47.2641","-96.8104"
31937,"Harris","MN","45.5976","-92.9869"
31938,"Cedar","MN","45.3197","-93.2861"
31939,"Stephen","MN","48.4518","-96.8769"
31940,"Waterville","MN","44.2236","-93.5747"
31941,"Leota","MN","43.8291","-96.0231"
31942,"Inver Grove Heights","MN","44.8247","-93.0596"
31943,"Grey Eagle","MN","45.8243","-94.7492"
31944,"Kinney","MN","47.5167","-92.7185"
31945,"Barden","MN","44.7905","-93.4105"
31946,"Benson","MN","45.3150","-95.6072"
31947,"Nashua","MN","46.0377","-96.3059"
31948,"Almelund","MN","45.4913","-92.7855"
31949,"Adams","MN","43.5654","-92.7190"
31950,"Clear Lake","MN","45.4464","-93.9985"
31951,"Princeton","MN","45.5690","-93.5920"
31952,"New Hope","MN","45.0375","-93.3869"
31953,"Maple Plain","MN","45.0088","-93.6618"
31954,"Knife River","MN","46.9494","-91.7791"
31955,"Dent","MN","46.5527","-95.7187"
31956,"Waconia","MN","44.8414","-93.7921"
31957,"Felton","MN","47.0749","-96.5058"
31958,"Flom","MN","47.1661","-96.1309"
31959,"Zumbro Falls","MN","44.2849","-92.4265"
31960,"High Landing","MN","48.0494","-95.8086"
31961,"Fairfax","MN","44.5283","-94.7231"
31962,"Round Prairie","MN","45.9044","-94.8856"
31963,"Elgin","MN","44.1258","-92.2472"
31964,"Big Falls","MN","48.1794","-93.8092"
31965,"Kenneth","MN","43.7543","-96.0725"
31966,"Wilder","MN","43.8280","-95.2058"
31967,"Trommald","MN","46.5057","-94.0155"
31968,"Marshall","MN","44.4489","-95.7897"
31969,"Annandale","MN","45.2598","-94.1205"
31970,"Saint Peter","MN","44.3296","-93.9659"
31971,"Delano","MN","45.0380","-93.7923"
31972,"Saint Stephen","MN","45.7010","-94.2742"
31973,"Saint Joseph","MN","45.5609","-94.3083"
31974,"Cleveland","MN","44.3236","-93.8350"
31975,"Campbell","MN","46.0975","-96.4055"
31976,"Saint Michael","MN","45.2014","-93.6920"
31977,"Round Lake","MN","43.5372","-95.4705"
31978,"Burtrum","MN","45.8658","-94.6874"
31979,"Outing","MN","46.8205","-93.9480"
31980,"Ulen","MN","47.0781","-96.2581"
31981,"Walters","MN","43.6049","-93.6743"
31982,"Inguadona","MN","46.9833","-94.1302"
31983,"Park Rapids","MN","46.9171","-95.0598"
31984,"Elba","MN","44.0864","-92.0181"
31985,"Ihlen","MN","43.9122","-96.3709"
31986,"Forest City","MN","45.2064","-94.4664"
31987,"Benedict","MN","47.1580","-94.6906"
31988,"Lake Henry","MN","45.4620","-94.7965"
31989,"Hovland","MN","47.8388","-89.9720"
31990,"North Branch","MN","45.5137","-92.9601"
31991,"Waubun","MN","47.1840","-95.9401"
31992,"Long Prairie","MN","45.9775","-94.8629"
31993,"South Saint Paul","MN","44.8877","-93.0411"
31994,"Viola","MN","44.0633","-92.2682"
31995,"Rosendale","MN","45.0405","-94.7067"
31996,"Nowthen","MN","45.3421","-93.4495"
31997,"Thomson","MN","46.6636","-92.3980"
31998,"Chandler","MN","43.9306","-95.9512"
31999,"Hope","MN","43.9619","-93.2760"
32000,"Foley","MN","45.6636","-93.9095"
32001,"Georgetown","MN","47.0784","-96.7959"
32002,"Mayer","MN","44.8868","-93.8902"
32003,"Le Roy","MN","43.5133","-92.5078"
32004,"Warsaw","MN","44.2574","-93.3774"
32005,"Zimmerman","MN","45.4416","-93.5978"
32006,"Pipestone","MN","43.9958","-96.3117"
32007,"Kinbrae","MN","43.8265","-95.4823"
32008,"Excelsior","MN","44.9014","-93.5665"
32009,"Faribault","MN","44.2985","-93.2786"
32010,"Murdock","MN","45.2232","-95.3933"
32011,"Ruthton","MN","44.1776","-96.1035"
32012,"Garden City","MN","44.0485","-94.1713"
32013,"Bechyn","MN","44.6505","-95.0761"
32014,"Odessa","MN","45.2622","-96.3335"
32015,"Bingham Lake","MN","43.9096","-95.0461"
32016,"Blooming Prairie","MN","43.8683","-93.0552"
32017,"Kelly Lake","MN","47.4174","-93.0066"
32018,"Hardwick","MN","43.7742","-96.1975"
32019,"Lanesboro","MN","43.7181","-91.9719"
32020,"Mapleton","MN","43.9263","-93.9544"
32021,"Sturgeon Lake","MN","46.3868","-92.8236"
32022,"Hasty","MN","45.3711","-93.9730"
32023,"Lake Saint Croix Beach","MN","44.9245","-92.7657"
32024,"Clearbrook","MN","47.6962","-95.4287"
32025,"Freeport","MN","45.6627","-94.6888"
32026,"Blomkest","MN","44.9428","-95.0235"
32027,"The Lakes","MN","44.1360","-95.7083"
32028,"Dassel","MN","45.0830","-94.3150"
32029,"Courtland","MN","44.2701","-94.3464"
32030,"Lavinia","MN","47.5150","-94.8117"
32031,"Audubon","MN","46.8629","-95.9810"
32032,"Grand Marais","MN","47.7586","-90.3443"
32033,"Garrison","MN","46.2999","-93.8260"
32034,"Dawson","MN","44.9289","-96.0504"
32035,"Beltrami","MN","47.5425","-96.5270"
32036,"Houston","MN","43.7606","-91.5709"
32037,"Hampton","MN","44.6085","-93.0025"
32038,"Gully","MN","47.7684","-95.6229"
32039,"Harding","MN","46.1191","-94.0368"
32040,"Clarkfield","MN","44.7908","-95.8078"
32041,"Oak Park Heights","MN","45.0324","-92.8099"
32042,"Reno","MN","43.6011","-91.2751"
32043,"Storden","MN","44.0396","-95.3193"
32044,"Carlton","MN","46.6635","-92.4070"
32045,"Roy Lake","MN","47.3176","-95.5428"
32046,"Mantorville","MN","44.0656","-92.7537"
32047,"Walker","MN","47.0891","-94.5854"
32048,"Holdingford","MN","45.7298","-94.4717"
32049,"Lengby","MN","47.5154","-95.6345"
32050,"Blue Earth","MN","43.6404","-94.1004"
32051,"Gemmell","MN","47.9733","-94.1238"
32052,"Randolph","MN","44.5260","-93.0198"
32053,"West Concord","MN","44.1529","-92.8995"
32054,"Chatfield","MN","43.8444","-92.1828"
32055,"Albany","MN","45.6284","-94.5674"
32056,"Red Lake","MN","47.8707","-95.0052"
32057,"Russell","MN","44.3199","-95.9475"
32058,"Sheldon","MN","43.6783","-91.5932"
32059,"Orleans","MN","48.9261","-96.9367"
32060,"Oslo","MN","48.1947","-97.1318"
32061,"Richville","MN","46.5061","-95.6262"
32062,"Erskine","MN","47.6648","-96.0124"
32063,"Hitterdal","MN","46.9778","-96.2584"
32064,"Howard Lake","MN","45.0605","-94.0670"
32065,"Okabena","MN","43.7392","-95.3165"
